Year,Month,Day,Time_UTC,Latitude,Longitude,Magnitude,Depth
2009,9,30,15:50:24,-15.45,-172.48,4.9,10
2009,9,30,19:55:12,-16.39,-172.54,4.5,10
2009,9,30,8:09:36,-15.43,-172.01,4.7,10
2009,9,30,0:28:48,-15.44,-172.52,4.7,10
2009,9,30,3:21:36,4.92,126.71,5.5,57
2009,9,30,9:21:36,-15.56,-173.19,5,10
2009,9,30,14:09:36,3.89,126.64,4.9,35
2009,9,30,22:04:48,-15.2,-172.17,4.5,10
2009,9,30,13:40:48,-15.37,-173.51,4.6,10
2009,9,30,21:21:36,-16.08,-173.06,4.7,10
2009,9,30,18:00:00,-16.97,-173.04,4.3,10
2009,9,30,23:45:36,4.9,126.79,4.9,50
2009,9,30,20:09:36,-16.46,-173.35,4.9,10
2009,9,30,16:33:36,-16.55,-173.54,4.6,10
2009,9,30,15:07:12,-15.84,-173.11,5,10
2009,9,30,14:52:48,-16.17,-172.78,4.6,10
2009,9,30,7:40:48,-16.61,-172.58,4.7,10
2009,9,30,11:16:48,-16.4,-173.15,4.5,10
2009,9,30,12:14:24,-15.29,-173.4,4.6,10
2009,9,30,1:26:24,-15.7,-173.32,4.9,10
2009,9,30,19:40:48,-16.37,-172.21,4.8,10
2009,9,30,10:04:48,-16.27,-172.33,4.3,10
2009,9,30,11:02:24,4.96,126.87,4.8,61
2009,9,30,11:02:24,-15.34,-173.29,5.3,10
2009,9,30,10:19:12,-15.54,-173.37,5.3,10
2009,9,30,21:07:12,-19.28,-69.31,4.4,122
2009,9,30,22:19:12,23.13,124.32,5,10
2009,9,30,7:55:12,-15.27,-173.26,4.6,10
2009,9,30,1:12:00,-15.44,-173.53,4.5,10
2009,9,30,12:28:48,-16.68,-172.84,4.8,10
2009,9,30,0:14:24,-15.16,-173.28,4.9,10
2009,9,30,23:16:48,-15.19,-173.42,4.6,10
2009,9,30,4:33:36,-16.5,-173.12,4.6,10
2009,9,30,21:50:24,-16.62,-172.66,4.6,10
2009,9,30,9:36:00,-16.62,-172.62,5.1,10
2009,9,30,3:21:36,-16.24,-172.75,4.6,10
2009,9,30,15:50:24,-16.15,-172.94,5,10
2009,9,30,15:50:24,-33.19,-179.14,4.9,35
2009,9,30,7:55:12,-15.49,-172.03,4.6,10
2009,9,30,6:00:00,-0.72,99.87,7.5,81
2009,9,30,19:26:24,-0.73,100.13,5.4,83
2009,9,30,19:12:00,-6.22,151.41,5.3,49
2009,9,30,0:28:48,-11.66,166.22,4.5,35
2009,9,30,16:04:48,-15.21,-173.38,4.7,10
2009,9,30,15:07:12,-15.1,-173.49,4.6,10
2009,9,30,6:00:00,-16.66,-172.57,5.3,10
2009,9,30,12:28:48,-16.71,-172.92,4.7,10
2009,9,30,21:50:24,-15.12,-173.44,5.1,10
2009,9,30,4:48:00,-15.02,-173.5,4.6,10
2009,9,30,21:36:00,-31.27,-68.56,4.7,107
2009,9,30,7:40:48,-14.99,-175.83,5.1,10
2009,9,30,5:16:48,-23.03,169.56,5.5,36
2009,9,30,22:48:00,-23.03,169.58,5.2,10
2009,9,30,0:14:24,-15.51,-173.26,5.1,10
2009,9,30,13:55:12,13.63,-90.43,4.2,87
2009,9,30,1:40:48,-15.01,-177.39,5.1,43
2009,9,30,15:36:00,-21.89,-174.88,4.9,10
2009,9,30,7:12:00,-15.55,-69.29,5.8,255
2009,9,30,22:04:48,53.3,-166.4,4.1,17
2009,9,30,17:45:36,-15.48,-173.34,5.2,10
2009,9,30,14:52:48,-1.48,99.43,4.5,10
2009,9,30,13:26:24,-16.98,-172.87,5,10
2009,9,30,21:07:12,-0.84,100.01,4.2,92
2009,9,30,12:00:00,-0.85,99.72,4.4,89
2009,9,30,15:50:24,55.87,162.03,5,15
2009,9,30,22:48:00,14.55,-45.02,4.4,10
2009,9,30,23:45:36,-5.82,153.17,4,35
2009,10,1,3:36:00,-1.32,99.55,4.5,10
2009,10,1,8:09:36,-16.55,-172.36,4.9,10
2009,10,1,9:36:00,4.24,127.49,5,61
2009,10,1,7:55:12,-2.52,101.5,6.6,9
2009,10,1,22:48:00,-2.41,101.42,5.3,10
2009,10,1,9:50:24,-46.25,165.86,4.4,11
2009,10,1,1:12:00,-2.6,101.46,4.4,10
2009,10,1,0:57:36,-2.36,101.66,4.8,10
2009,10,1,5:45:36,-15.81,-173.48,4.7,10
2009,10,1,0:28:48,-46.23,165.97,4.3,13
2009,10,1,17:45:36,-46.13,165.99,4,12
2009,10,1,11:02:24,38.44,109.98,4,7
2009,10,1,19:55:12,-15.31,-173.31,4.2,10
2009,10,1,21:07:12,-16.57,-173.19,4.5,10
2009,10,1,1:12:00,-46.15,166.22,4.7,7
2009,10,1,23:02:24,-15.15,-172.57,4.2,10
2009,10,1,23:16:48,-46.19,166.17,4,26
2009,10,1,16:48:00,-46.1,166.18,4.6,10
2009,10,1,15:36:00,-15.39,-173.25,5.8,10
2009,10,1,4:48:00,-35.77,178.1,4.4,202
2009,10,1,5:45:36,-15.23,-173.38,4.9,10
2009,10,1,18:28:48,-8.72,159.39,4.8,118
2009,10,1,16:04:48,-15.31,-173.42,5.1,10
2009,10,1,7:40:48,56.61,120.82,4.1,32
2009,10,1,8:09:36,10.83,-74.57,4.4,21
2009,10,1,4:48:00,-16.01,-173.02,4.4,10
2009,10,1,14:09:36,-7.03,131.78,4.6,35
2009,10,1,2:38:24,-15.64,-173.05,4.6,10
2009,10,1,1:12:00,-16.48,-173.22,4.9,10
2009,10,1,11:16:48,-16.02,-172.9,4.2,10
2009,10,1,12:00:00,-15.22,-173.39,4.4,10
2009,10,1,10:48:00,-15.19,-173.21,5,10
2009,10,1,16:04:48,36.39,-117.86,5,5
2009,10,1,9:36:00,17,-93.99,4,152
2009,10,1,4:04:48,36.38,140.72,4.5,44
2009,10,1,5:02:24,-17.22,-172.78,5.4,10
2009,10,1,15:21:36,-4.67,134.55,4.6,26
2009,10,1,11:31:12,-17.03,-172.85,4.5,10
2009,10,1,5:02:24,-17.08,-172.9,4.6,10
2009,10,1,22:33:36,-15.95,-172.9,4.5,10
2009,10,1,6:43:12,-15.6,-173.45,5.2,10
2009,10,1,8:24:00,-0.67,100.22,4.4,103
2009,10,1,10:48:00,29.71,131.93,4.6,35
2009,10,1,16:19:12,-16.28,-172.67,4.6,10
2009,10,1,12:28:48,-16.34,-173.35,4.9,10
2009,10,1,22:04:48,-16.43,-173.24,4.6,10
2009,10,1,17:31:12,-15.23,-173.57,4.7,10
2009,10,1,20:52:48,48.94,154.9,4.5,77
2009,10,1,4:04:48,-15.63,-172.32,4.7,10
2009,10,1,17:02:24,-15.05,-173.76,5.4,10
2009,10,1,2:38:24,-14.85,-177.11,4.8,35
2009,10,1,15:50:24,-9.39,122.22,4.5,80
2009,10,1,13:40:48,-15.08,-173.73,5,10
2009,10,1,12:28:48,-15.26,-173.01,4.7,10
2009,10,1,14:09:36,-15.67,-173.56,4.8,10
2009,10,1,0:57:36,-15.39,-173.47,5.2,9
2009,10,1,9:21:36,-15.07,-173.78,4.6,10
2009,10,1,1:26:24,-15.35,-173.48,5,10
2009,10,1,23:45:36,-12.25,166.51,5.4,80
2009,10,1,6:43:12,-16.36,-173.09,5,10
2009,10,1,19:26:24,-16.37,-173.11,5,10
2009,10,2,18:00:00,36.69,141.59,4.6,5
2009,10,2,11:45:36,-15.34,-177.3,4.6,35
2009,10,2,18:57:36,-18.76,168.88,4.7,144
2009,10,2,6:14:24,-16.33,-173.47,6.1,8
2009,10,2,15:07:12,-16.25,-173.47,5.5,10
2009,10,2,23:16:48,-16.33,-172.28,4.3,10
2009,10,2,14:38:24,-16.72,-173.68,4.7,10
2009,10,2,16:19:12,41.76,143.65,5,40
2009,10,2,10:04:48,-14.93,-173.61,5.1,10
2009,10,2,4:19:12,-15.17,-172.22,4.3,10
2009,10,2,5:45:36,-15.44,-172.25,4.9,10
2009,10,2,20:38:24,-6.29,130.8,4.9,91
2009,10,2,22:19:12,-16.47,-172.93,4.7,10
2009,10,2,20:52:48,-16.64,-172.61,5.1,10
2009,10,2,12:43:12,-16.17,-173.34,4.7,10
2009,10,2,0:57:36,-19.49,-68.64,4.4,127
2009,10,2,12:14:24,-14.54,-175.62,4.6,10
2009,10,2,16:04:48,14.67,-91.02,4.8,168
2009,10,2,9:36:00,-16.12,-173.46,4.5,10
2009,10,2,7:12:00,-15.12,-173.84,4.5,10
2009,10,2,5:16:48,-16.04,-173.61,4.9,10
2009,10,2,11:31:12,-30.99,-177.6,4.3,27
2009,10,2,21:36:00,-16.47,-173.37,4.7,10
2009,10,2,15:07:12,-52.34,13.61,4.8,10
2009,10,2,5:16:48,-16.38,-173.44,4.5,10
2009,10,2,18:57:36,-16.25,-173.44,4.3,10
2009,10,2,9:07:12,-15.24,-172.91,4.1,10
2009,10,2,14:24:00,-6.16,130.55,4.5,73
2009,10,2,20:52:48,-15.54,-173.75,4.5,10
2009,10,2,6:28:48,-17.88,-172.59,4.6,10
2009,10,2,16:33:36,-7.8,107.33,4.2,13
2009,10,2,16:33:36,40.49,-126.51,4.7,10
2009,10,2,6:57:36,-15.13,-173.62,4.7,10
2009,10,2,11:16:48,-14.96,-174,4.8,10
2009,10,2,7:26:24,-6.03,151.37,5.4,31
2009,10,2,14:24:00,-2.57,101.57,4.5,10
2009,10,2,18:00:00,-15.15,-173.83,4.8,10
2009,10,2,19:12:00,-6.15,151.62,4.9,35
2009,10,2,9:07:12,-6.11,151.49,4.8,35
2009,10,2,21:36:00,-14.93,-173.57,5,10
2009,10,2,2:24:00,-7.16,154.91,4.6,79
2009,10,2,14:24:00,-15.48,-173.17,5.4,10
2009,10,2,6:28:48,-16.48,-172.67,5.4,10
2009,10,2,15:07:12,2.17,128.88,4.8,23
2009,10,2,17:16:48,-15.08,-173.64,4.9,10
2009,10,2,8:52:48,39.49,96.07,5.1,10
2009,10,2,14:52:48,51.22,-176.84,4.9,5
2009,10,2,8:52:48,9.88,-84.34,4,108
2009,10,2,16:19:12,-5.28,140.29,4.6,10
2009,10,2,5:02:24,-2.5,101.7,4.5,10
2009,10,2,1:55:12,-0.94,100.45,4.5,74
2009,10,2,8:24:00,-17.02,174.51,6,10
2009,10,2,5:45:36,-0.82,121.73,5.2,53
2009,10,2,10:33:36,-16.91,-172.85,5,10
2009,10,2,14:38:24,-6.2,150.65,4.5,21
2009,10,2,6:57:36,-50.16,120.06,4.6,10
2009,10,2,13:55:12,13.98,92.87,4.6,36
2009,10,2,17:45:36,-14.73,171.99,4.7,607
2009,10,2,4:04:48,-17.15,-172.63,5.1,10
2009,10,2,23:16:48,-17.84,-172.77,5.4,10
2009,10,2,16:48:00,-33.1,-178.89,4.8,29
2009,10,2,7:12:00,-3.49,131.01,4.7,42
2009,10,3,1:26:24,6.76,-72.91,4.8,149
2009,10,3,3:21:36,36.39,-117.86,4.4,2
2009,10,3,2:24:00,36.39,-117.87,4.3,3
2009,10,3,7:26:24,36.39,-117.86,5.2,0
2009,10,3,10:19:12,-16.11,-172.9,4.4,10
2009,10,3,21:50:24,36.4,-117.85,4.2,1
2009,10,3,0:28:48,36.41,-117.85,4,2
2009,10,3,7:12:00,-2.48,101.51,4.4,10
2009,10,3,8:52:48,36.4,-117.85,4.1,1
2009,10,3,19:12:00,-15.3,-173.65,4.6,10
2009,10,3,3:07:12,2.11,128.82,4.6,20
2009,10,3,4:19:12,-14.98,-173.58,4.5,10
2009,10,3,17:16:48,30,79.85,4.8,36
2009,10,3,23:16:48,-16.33,-173.08,4.6,10
2009,10,3,17:16:48,36.39,-117.86,4.2,1
2009,10,3,9:21:36,-22.02,-68.19,4.1,111
2009,10,3,10:04:48,-14.98,-173.74,4.6,10
2009,10,3,2:24:00,-16.91,-172.96,5.2,10
2009,10,3,6:00:00,-15.23,-173.27,4.6,10
2009,10,3,13:12:00,25.22,126.92,4.1,46
2009,10,3,9:07:12,36.39,-117.87,4.4,2
2009,10,3,16:19:12,4.81,96.07,4.4,35
2009,10,3,15:21:36,46.39,-27.2,4.5,10
2009,10,3,8:09:36,-8.46,-79.57,4.8,47
2009,10,3,22:04:48,40.78,141.14,4.7,55
2009,10,3,4:19:12,27.89,127.78,5.1,82
2009,10,3,3:07:12,-5.98,151.11,4.9,42
2009,10,3,2:52:48,23.63,121.45,6.1,28
2009,10,3,4:04:48,45.62,152.29,4.6,37
2009,10,3,23:16:48,46.49,-27.4,4.9,10
2009,10,3,10:33:36,46.47,-27.32,4.9,9
2009,10,3,19:26:24,-15.78,-171.56,4.4,10
2009,10,3,11:16:48,-33.21,-178.54,4.5,35
2009,10,4,4:33:36,46.35,-27.39,4.8,9
2009,10,4,11:45:36,-15.3,-172.04,4.4,10
2009,10,4,14:24:00,-17.51,-173.19,4.7,10
2009,10,4,18:43:12,-14.95,166.8,4.6,35
2009,10,4,3:50:24,-15.11,-172.23,4.8,10
2009,10,4,18:00:00,23.6,121.79,4.3,10
2009,10,4,16:48:00,46.5,-27.39,4.6,10
2009,10,4,12:14:24,-0.47,132.97,5.5,46
2009,10,4,5:31:12,1.24,122.71,4.6,36
2009,10,4,4:48:00,33.97,25.61,4.5,20
2009,10,4,14:38:24,-16.23,-173.24,5.4,23
2009,10,4,4:04:48,6.74,123.38,6.6,620
2009,10,4,23:31:12,6.68,123.53,5.6,640
2009,10,4,20:52:48,6.7,123.56,4.9,663
2009,10,4,15:36:00,61.91,-151.57,4.1,101
2009,10,4,8:24:00,-6.01,151.38,4.3,54
2009,10,4,2:09:36,24.34,122.37,4.5,10
2009,10,4,11:16:48,-26.55,-177.64,4.3,150
2009,10,4,23:02:24,-15.24,-173.13,4.7,10
2009,10,4,15:21:36,46.46,-27.43,4.5,10
2009,10,4,16:48:00,24.67,122.07,4.6,70
2009,10,4,7:12:00,33.89,25.25,4.2,30
2009,10,4,22:33:36,-15.49,-173.17,4.5,10
2009,10,4,10:48:00,-5.58,148.41,5.3,173
2009,10,4,20:24:00,-14.85,-177.19,4.5,52
2009,10,4,5:45:36,-1.01,67.63,4.5,10
2009,10,4,15:21:36,-15.64,-172.89,5.4,10
2009,10,4,3:50:24,-16.35,-173.26,5.5,10
2009,10,4,10:33:36,-5.95,147.56,5.1,84
2009,10,4,22:33:36,13.97,-92.43,4.6,32
2009,10,4,15:50:24,-15.79,-173.41,4.8,10
2009,10,4,7:12:00,31.87,49.49,5.1,9
2009,10,4,23:31:12,-57.66,-25.33,4.9,41
2009,10,5,16:19:12,42.49,141.6,4.9,22
2009,10,5,22:19:12,25.17,126.86,4.6,35
2009,10,5,8:52:48,-14.95,-173.6,4.3,10
2009,10,5,17:45:36,46.44,-27.35,4.8,10
2009,10,5,16:04:48,-61.3,-35.06,4,10
2009,10,5,16:04:48,29.54,140.6,4.7,111
2009,10,5,0:43:12,-16.32,-172.15,4.5,10
2009,10,5,3:36:00,-16.33,-173.67,4.6,10
2009,10,5,15:21:36,-15.57,-173.18,4.3,10
2009,10,5,9:07:12,12.19,142.22,4.5,102
2009,10,5,8:09:36,-16.44,-173.23,4.9,10
2009,10,5,8:38:24,10.7,91.57,4.5,10
2009,10,5,5:16:48,-5.08,102.41,4.5,35
2009,10,5,23:16:48,52.21,-171.09,4,25
2009,10,5,12:00:00,-16.21,-173.24,4.7,10
2009,10,5,6:28:48,-16.95,-172.35,4.8,10
2009,10,5,3:07:12,-0.79,99.87,4.8,93
2009,10,5,17:02:24,-16.07,-171.75,4.5,10
2009,10,5,13:26:24,-22.44,-68.45,4.6,105
2009,10,5,18:14:24,33.7,137.12,4.6,353
2009,10,5,16:04:48,-5.97,151.36,4.6,54
2009,10,5,12:43:12,18.02,-62.85,4.7,42
2009,10,5,13:55:12,-18.75,169.21,4.6,250
2009,10,5,20:09:36,24.8,128.05,4.9,10
2009,10,5,16:33:36,-2.24,68.74,4.7,10
2009,10,5,21:36:00,-7.13,129.34,4.1,165
2009,10,5,17:31:12,-15.21,-173.63,4.8,10
2009,10,5,19:12:00,-4.55,102.64,4.4,35
2009,10,5,0:14:24,3.56,126.73,4.4,35
2009,10,5,15:50:24,2.07,128.8,4.8,67
2009,10,5,3:21:36,2.02,128.55,4.3,35
2009,10,5,20:09:36,-15.33,-173.38,4.9,10
2009,10,6,13:40:48,46.5,-27.3,5.3,10
2009,10,6,6:57:36,-4.53,-104.91,5.7,10
2009,10,6,21:21:36,2.08,128.56,4.7,57
2009,10,6,14:52:48,2.09,128.86,4.2,62
2009,10,6,3:36:00,13.86,-90.5,4.5,113
2009,10,6,13:40:48,-54.56,-119.03,4.7,10
2009,10,6,23:45:36,-20.88,168.65,5.1,35
2009,10,6,1:26:24,-16.84,-172.37,4.7,10
2009,10,6,16:04:48,-2.26,68.79,5,10
2009,10,6,3:36:00,-2.26,68.7,5.2,10
2009,10,6,21:36:00,-17.48,-178.88,4.3,588
2009,10,6,23:16:48,-5.23,145.4,4.9,82
2009,10,6,20:09:36,-6.09,151.4,4.6,47
2009,10,6,21:07:12,18.8,-107.53,5.5,10
2009,10,6,1:40:48,-16.15,-172.91,4.7,10
2009,10,6,17:16:48,36.41,-117.84,4,1
2009,10,6,21:36:00,-4.04,34.87,4.6,10
2009,10,6,18:14:24,-3.88,34.92,4.4,10
2009,10,6,3:21:36,-4.02,34.71,4.5,10
2009,10,6,15:36:00,-15.28,-173.49,4.5,10
2009,10,6,12:14:24,-15.16,-173.75,4.4,10
2009,10,6,20:38:24,-15.98,-173.49,4.7,10
2009,10,6,12:00:00,-14.95,-173.93,4.6,10
2009,10,6,16:19:12,-16.05,-172.52,4.6,10
2009,10,7,18:14:24,-5.96,151.35,4.8,34
2009,10,7,20:52:48,73.26,134.63,4.5,71
2009,10,7,16:48:00,-15.52,-173.07,4.7,10
2009,10,7,13:40:48,-3.97,34.77,4.7,10
2009,10,7,23:16:48,-16.17,-173.69,4.9,10
2009,10,7,17:16:48,-0.75,100.12,4.6,90
2009,10,7,15:36:00,-13.08,165.74,4.9,35
2009,10,7,6:43:12,52.16,178.05,5.6,138
2009,10,7,10:04:48,-4.03,34.84,4.4,10
2009,10,7,20:09:36,-4.01,34.87,4.3,10
2009,10,7,12:57:36,-15.24,-173.34,4.2,10
2009,10,7,5:45:36,-16.85,-172.37,5,10
2009,10,7,3:21:36,-10.71,161.92,4.8,67
2009,10,7,23:02:24,-0.45,132.8,4.8,43
2009,10,7,18:28:48,-15.22,-176.16,4.7,10
2009,10,7,2:52:48,-8.23,127.72,5,35
2009,10,7,8:24:00,-16.6,-173.44,4.5,10
2009,10,7,0:28:48,81.57,119.53,5.8,8
2009,10,7,6:28:48,4.08,122.37,6.8,574
2009,10,7,19:26:24,4,122.46,5.4,590
2009,10,7,11:16:48,-13.01,166.51,7.7,45
2009,10,7,8:24:00,-13.25,166.44,5.2,35
2009,10,7,17:16:48,-12.62,166.35,5.8,35
2009,10,7,5:45:36,-12.52,166.38,7.8,35
2009,10,7,20:09:36,-12.1,166.64,5.6,35
2009,10,7,15:50:24,-11.51,166.03,5.5,35
2009,10,7,10:48:00,-12.91,166.22,4.9,35
2009,10,7,7:40:48,-12.05,165.95,5.1,35
2009,10,7,18:43:12,-12.39,166.09,5.8,21
2009,10,7,7:12:00,-12.65,166.21,4.9,35
2009,10,7,17:45:36,-12.83,165.89,5.2,42
2009,10,7,18:14:24,-12.48,166.33,5,19
2009,10,7,0:14:24,-12.31,165.8,4.5,35
2009,10,7,16:33:36,-12.56,166.32,4.5,35
2009,10,7,3:50:24,-13.09,166.5,7.4,31
2009,10,7,6:14:24,46.63,-27.08,5.4,10
2009,10,7,11:31:12,-12.56,165.96,5.5,35
2009,10,7,18:28:48,-12.11,166.01,5.3,35
2009,10,7,3:07:12,-13.24,166.55,5,35
2009,10,7,5:31:12,-16.74,-172.4,5.3,10
2009,10,7,3:21:36,-13.11,166.34,4.7,35
2009,10,7,14:38:24,-13.41,166.34,4.6,35
2009,10,7,2:52:48,-13.04,166.19,5,35
2009,10,7,1:40:48,-12.52,166.02,4.9,38
2009,10,7,21:36:00,-13.54,166.4,5.7,34
2009,10,7,10:04:48,-13.23,166.36,5.8,35
2009,10,8,2:52:48,-12.85,166.46,4.9,23
2009,10,8,0:00:00,-13.45,166.18,4.4,40
2009,10,8,14:38:24,-13.22,166.42,5,35
2009,10,8,4:48:00,-11.67,166.01,4.8,27
2009,10,8,17:45:36,-13.28,166.14,5.1,35
2009,10,8,22:48:00,-11.26,167.07,5.2,35
2009,10,8,2:24:00,-12.25,166.08,4.3,35
2009,10,8,0:57:36,-12.12,166.66,4.4,35
2009,10,8,0:00:00,-12.89,165.89,4,35
2009,10,8,7:12:00,-12.03,166.13,4.9,35
2009,10,8,8:38:24,-12,166.15,4.7,35
2009,10,8,1:26:24,-12.8,166.17,4.9,35
2009,10,8,14:38:24,-12.8,166.2,5.3,35
2009,10,8,7:26:24,-13.25,166.45,4.6,35
2009,10,8,7:40:48,-12.64,166.49,5,35
2009,10,8,18:43:12,-12.78,166.62,4.7,35
2009,10,8,0:14:24,-12.76,166.06,4.1,35
2009,10,8,12:57:36,-13.45,166.49,5.2,35
2009,10,8,7:12:00,30.3,-114.03,4.7,10
2009,10,8,20:52:48,-11.29,165.67,5,35
2009,10,8,21:21:36,81.6,119.4,4.6,10
2009,10,8,16:04:48,-11.99,165.85,4.6,35
2009,10,8,14:52:48,-12.81,165.76,4.6,35
2009,10,8,20:09:36,-11.9,165.96,5.9,35
2009,10,8,14:38:24,-11.89,165.83,5.3,35
2009,10,8,1:55:12,-11.66,166.18,6.6,35
2009,10,8,11:45:36,-13.03,166.08,4.7,35
2009,10,8,1:26:24,-13.04,166.18,4.4,35
2009,10,8,11:02:24,-11.94,165.75,4.7,35
2009,10,8,16:04:48,-11.39,166.08,4.7,35
2009,10,8,7:12:00,-13.2,166.24,4.5,35
2009,10,8,6:57:36,-12.05,166.04,4.5,35
2009,10,8,8:09:36,-11.44,165.86,4.3,35
2009,10,8,13:12:00,-11.54,165.97,4.4,35
2009,10,8,20:24:00,-12.71,165.9,5.1,35
2009,10,8,15:36:00,-13.15,166.23,4.8,35
2009,10,8,15:36:00,30.28,-113.78,4.5,10
2009,10,8,12:14:24,-13.02,166.03,5.3,35
2009,10,8,2:52:48,-11.4,166.23,4.8,35
2009,10,8,22:19:12,-12.92,166,5,35
2009,10,8,14:24:00,-11.49,166.04,4.7,35
2009,10,8,22:19:12,30.07,-114.17,4.5,10
2009,10,8,3:50:24,-13.45,166.67,4.4,35
2009,10,8,11:16:48,-12.45,166.02,4.2,35
2009,10,8,10:19:12,-11.91,165.78,4.8,35
2009,10,8,20:09:36,52.98,159.88,5,48
2009,10,8,8:38:24,30.06,-114.07,4.6,10
2009,10,8,9:36:00,-11.44,165.72,5,35
2009,10,8,14:52:48,-12.5,166.59,4.9,35
2009,10,8,7:12:00,-22.54,-68.79,4.7,107
2009,10,8,4:33:36,-12,166.04,4.5,35
2009,10,8,21:36:00,16.03,-96.88,4.4,21
2009,10,8,4:48:00,14.69,-93.75,4.3,16
2009,10,8,23:16:48,-13.3,165.91,6.8,35
2009,10,8,23:02:24,-12.24,166.49,6,35
2009,10,8,8:38:24,3.91,122.44,4.8,593
2009,10,8,11:45:36,-13.25,166.14,4.8,35
2009,10,8,7:55:12,-12.72,166.15,4.5,35
2009,10,8,11:02:24,-11.26,165.82,5.3,44
2009,10,8,0:00:00,-11.29,165.79,4.3,35
2009,10,8,4:33:36,-45.58,166.7,4.7,8
2009,10,8,21:07:12,-13.01,166.37,4.5,35
2009,10,8,15:07:12,-45.6,166.72,4.8,6
2009,10,8,15:07:12,-12.27,165.45,5.2,35
2009,10,8,18:43:12,-13.65,166.65,4.4,35
2009,10,8,17:16:48,-11.45,166.2,4.8,35
2009,10,8,11:45:36,-13.44,166.53,5.1,35
2009,10,8,12:28:48,-13.01,166.12,4.7,35
2009,10,8,0:43:12,7.15,-82.16,4.7,29
2009,10,8,7:12:00,-11.56,166.25,4.3,35
2009,10,8,18:28:48,-13.18,166.54,4.7,35
2009,10,8,11:31:12,-12.7,166.33,4.8,35
2009,10,8,16:48:00,-17.83,35.04,4.6,10
2009,10,8,19:55:12,-11.44,166.1,4.5,35
2009,10,8,18:14:24,37.44,143,4.5,35
2009,10,8,13:40:48,-12.06,165.71,4.9,35
2009,10,8,16:33:36,-11.51,166.13,4.5,35
2009,10,8,3:36:00,-17.9,-172.37,4.5,10
2009,10,8,4:19:12,-13.09,166.48,5.2,9
2009,10,8,19:12:00,11.56,146.64,4.7,69
2009,10,8,2:38:24,-13.04,166.18,4.8,35
2009,10,8,11:02:24,-15.94,-173.42,4.8,10
2009,10,8,21:36:00,-12.03,165.98,5.3,35
2009,10,8,2:24:00,-12.08,165.95,4.6,35
2009,10,8,22:48:00,-11.14,165.65,4.8,35
2009,10,8,8:52:48,-11.64,166.07,4.9,35
2009,10,8,15:07:12,-7.82,107.3,4.7,35
2009,10,8,14:38:24,-4.88,-11.59,5.1,10
2009,10,8,3:07:12,-12.54,166.5,4.6,35
2009,10,8,0:14:24,-15.88,168.25,5,263
2009,10,8,21:36:00,-12.28,166.09,4.8,44
2009,10,8,21:50:24,-46.1,166.13,4.4,12
2009,10,8,20:24:00,-12.91,166.31,5.9,35
2009,10,8,15:07:12,-12.98,166.07,5.1,43
2009,10,8,21:50:24,-12.44,166.22,5.4,35
2009,10,8,5:16:48,-19.64,-178,4.7,584
2009,10,8,2:24:00,-10.87,165.45,5.3,19
2009,10,8,12:28:48,46.37,-27.39,4.7,12
2009,10,8,20:24:00,-35.55,-104.76,4.7,10
2009,10,8,5:16:48,-13.01,165.99,5.1,35
2009,10,8,21:07:12,-12.4,166.7,5.7,35
2009,10,8,9:21:36,-12.54,165.99,4.6,39
2009,10,9,23:45:36,-11.87,165.42,4.6,35
2009,10,9,19:55:12,-12.99,166.01,4.9,37
2009,10,9,8:09:36,-23.96,-66.75,4.6,196
2009,10,9,16:48:00,-12.87,165.93,4.3,35
2009,10,9,12:43:12,-12.12,166.73,4.4,35
2009,10,9,21:21:36,-12.78,165.91,4.4,35
2009,10,9,17:16:48,-11.97,166.01,4.4,35
2009,10,9,17:31:12,-11.99,166.06,4.5,35
2009,10,9,18:43:12,-11.98,165.81,4.6,35
2009,10,9,4:19:12,-24.14,-63.92,4,38
2009,10,9,12:57:36,-12.88,166.27,4.7,35
2009,10,9,16:04:48,-12.85,166.56,4.8,35
2009,10,9,18:00:00,-40.96,176.27,4.3,32
2009,10,9,7:12:00,-14.88,-76.16,4.6,47
2009,10,9,17:45:36,-12.55,166.07,4.4,35
2009,10,9,6:28:48,36.4,-117.86,4,9
2009,10,9,15:36:00,-19.47,-175.65,4.6,224
2009,10,9,1:26:24,-12.66,166.13,4.6,44
2009,10,9,16:48:00,-14.91,-174.53,4.6,10
2009,10,9,8:24:00,35.79,141.16,4.3,35
2009,10,9,13:26:24,-13.77,166.46,4.6,35
2009,10,9,0:57:36,-12.14,165.46,4,35
2009,10,9,14:24:00,17.01,-90.81,4.2,75
2009,10,9,0:43:12,-13.23,166.28,5.2,35
2009,10,9,14:09:36,-17.92,-115.93,5.1,10
2009,10,9,1:12:00,-16.62,-172.4,4.2,10
2009,10,9,7:12:00,-11.72,165.98,5.6,35
2009,10,9,7:55:12,-12.25,165.86,4.1,35
2009,10,9,9:50:24,-10.89,165.37,4.6,35
2009,10,9,23:16:48,-15.35,-173.37,4.5,10
2009,10,9,9:36:00,-23.24,-68.95,4.5,96
2009,10,9,5:16:48,-13.36,166.5,5.6,35
2009,10,9,5:02:24,-12.02,166.03,4.5,35
2009,10,9,13:55:12,-13.12,166.15,5.1,35
2009,10,9,0:00:00,-13.2,166.1,4.7,41
2009,10,9,22:19:12,-0.96,-77.82,5.4,35
2009,10,9,9:07:12,-12.15,166.15,4.6,35
2009,10,9,2:24:00,-26.44,27.44,4.7,2
